what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893471000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893506734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893559156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1268893564687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893567312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893567343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893567375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893569796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893570406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893578390
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268893578421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893582234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893582234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893582281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893666203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893666375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893666390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268894305031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268894307718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268894319406
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1268894319437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268895601703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268898135687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268898139343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268898142671
