what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1268893375453
locale,sysinfo,,,"en_US",1268893375453
processors,sysinfo,,,"2",1268893375453
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1268893375453
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1268893375453
java.specification.name,sysinfo,,,"Java Platform API Specification",1268893375453
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268893375453
java.specification.version,sysinfo,,,"1.6",1268893375453
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1268893375453
java.version,sysinfo,,,"1.6.0_18",1268893375453
java.vm.info,sysinfo,,,"mixed mode",1268893375453
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1268893375453
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1268893375453
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268893375453
java.vm.specification.version,sysinfo,,,"1.0",1268893375453
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1268893375453
java.vm.version,sysinfo,,,"16.0-b13",1268893375453
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1268893376609
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1268893376671
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268893421484
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268893421703
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1268893427265
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1268893451625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1268893453375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268893456718
